,id,name,artist,album_name,popularity,duration_sec,explicit,album_release_date,album_type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
236,45XhKYRRkyeqoW3teSOkCM,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,Grateful,64,204.7,True,2017-06-22,album,0.613,0.681,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.621,4
237,1jYiIOC5d6soxkJP81fxq2,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,Grateful,65,288.9,True,2017-06-22,album,0.599,0.667,7,-4.267,1,0.0367,0.0533,0.0,0.134,0.817,80.984,4
238,12PNcnMsjsZ3eHm62t8hiy,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",DJ Khaled,Victory,69,232.5,True,2010-03-02,album,0.545,0.781,10,-3.616,1,0.185,0.0139,0.0,0.161,0.277,150.097,4
239,608a1wIsSd5KzMEqm1O7w3,I'm On One,DJ Khaled,We The Best Forever,68,296.1,True,2011-01-01,album,0.413,0.807,11,-3.499,0,0.318,0.0536,0.0,0.631,0.438,149.33,4
240,503OTo2dSqe7qk76rgsbep,Still D.R.E.,Dr. Dre,2001,79,270.6,True,1999-11-16,album,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,4
241,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,Dr. Dre,2001,76,161.5,True,1999-11-16,album,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,4
242,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,Dr. Dre,2001,75,222.3,True,1999-11-16,album,0.924,0.74,8,-1.299,1,0.0774,0.0827,0.0,0.163,0.621,133.974,4
243,4YtoipFgf4k0AfD17ZfD5X,"Nuthin' But A ""G"" Thang",Dr. Dre,The Chronic,74,238.5,True,1992-12-15,album,0.801,0.699,11,-8.18,0,0.279,0.00575,0.0,0.146,0.655,94.605,4
244,1SWVDBtw6h3tm9OehOkDhv,What's The Difference,Dr. Dre,2001,71,244.2,True,1999-11-16,album,0.772,0.821,11,-0.14,0,0.25,0.223,0.0,0.148,0.77,91.921,4
245,70ATm56tH7OrQ1zurYssz0,I Need A Doctor,Dr. Dre,I Need A Doctor,69,283.7,True,2011-02-01,single,0.594,0.946,3,-4.521,1,0.452,0.0869,0.0,0.306,0.397,155.826,4
246,0Ed7MeXx64f6OcIuoTRCg1,Xxplosive,Dr. Dre,2001,69,215.2,True,1999-11-16,album,0.765,0.88,1,-4.361,1,0.116,0.176,1e-05,0.139,0.929,168.96,4
247,04fX3oTJm5Zucg3Uf9aix0,Fuck Wit Dre Day (And Everybody's Celebratin'),Dr. Dre,The Chronic,64,292.2,True,1992-12-15,album,0.75,0.706,7,-7.461,1,0.156,0.088,0.0,0.535,0.59,93.603,4
248,1U8Ho1nOzKXYDvfigOuHG4,Kush - Main,Dr. Dre,Kush,64,235.1,True,2010-11-18,single,0.444,0.866,7,-6.217,1,0.111,0.000622,4.72e-05,0.105,0.375,94.968,4
249,1pjDKRg5WddCDSlG5PXcKy,Let Me Ride,Dr. Dre,The Chronic,62,261.3,True,1992-12-15,album,0.731,0.818,7,-7.035,1,0.182,0.127,0.00636,0.233,0.862,92.29,4
250,3ia3dJETSOllPsv3LJkE35,California Love - Original Version,2pac,Greatest Hits,74,284.9,True,1998-01-01,compilation,0.763,0.85,7,-3.052,1,0.0417,0.0304,1.21e-06,0.371,0.761,91.519,4
251,0Z2J91b2iTGLVTZC4fKgxf,Hit 'Em Up - Single Version,2pac,Greatest Hits,73,312.6,True,1998-01-01,compilation,0.916,0.844,7,-3.967,1,0.236,0.0394,0.0,0.0778,0.586,95.19,4
252,4AE7Lj39VnSZNOmGH2iZaq,Do For Love,2pac,R U Still Down? [Remember Me],72,281.6,True,1997-01-01,album,0.874,0.63,1,-3.585,1,0.298,0.0578,0.00479,0.0582,0.717,95.0,4
253,6tDxrq4FxEL2q15y37tXT9,Dear Mama,2pac,Me Against The World,70,280.0,True,1995-03-14,album,0.773,0.54,6,-7.123,1,0.103,0.371,0.0,0.131,0.322,84.115,4
254,2zoobJFEB9h15fjYjRd6oP,Hail Mary,2pac,Greatest Hits,70,312.4,True,1998-01-01,compilation,0.772,0.644,10,-6.318,0,0.265,0.158,4.14e-06,0.366,0.388,82.05,4
255,1ofhfV90EnYhEr7Un2fWiv,Changes,2pac,Greatest Hits,68,268.8,True,1998-01-01,compilation,0.865,0.665,7,-6.289,1,0.073,0.0453,0.0,0.224,0.331,111.113,4
256,0XRbYXQUymj9SJkrr8YK5B,Keep Ya Head Up,2pac,Strictly 4 My N.I.G.G.A.Z...,68,262.5,True,1993-02-16,album,0.598,0.732,4,-7.013,1,0.425,0.144,0.0,0.508,0.595,172.329,4
257,3EFPGmCt5svQx5LAVyY28K,Ambitionz Az A Ridah,2pac,All Eyez On Me,68,278.4,True,2005-03-08,album,0.801,0.908,2,-6.554,1,0.221,0.00253,0.000655,0.0698,0.805,87.279,4
258,7jLbTp3qZzah9kMIdW8e5M,Ghetto Gospel,2pac,Loyal To The Game,67,238.1,True,2004-01-01,album,0.794,0.614,5,-5.352,0,0.0467,0.0964,0.0,0.0788,0.663,80.569,4
259,4voEoczU7Ijborps9XF1n3,I Get Around,2pac,Strictly 4 My N.I.G.G.A.Z...,67,259.0,True,1993-02-16,album,0.846,0.416,10,-13.767,0,0.118,0.156,9.34e-06,0.238,0.645,96.188,4
260,7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),77,229.8,True,1997-03-04,album,0.901,0.697,9,-3.439,1,0.28,0.145,0.0,0.287,0.67,93.941,4
261,2g8HN35AnVGIk7B8yMucww,Big Poppa - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),76,252.7,True,1994-09-13,album,0.78,0.575,9,-7.247,0,0.273,0.43,0.0,0.143,0.773,84.492,4
262,5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),75,302.8,True,1994-09-13,album,0.889,0.818,9,-4.639,1,0.253,0.47,0.0,0.179,0.782,96.063,4
263,4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),73,257.4,True,1997-03-04,album,0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,4
264,6HTJZ0TQJVMSKkUGzAOe2h,Old Thing Back (feat. Ja Rule and Ralph Tresvant),The Notorious B.I.G.,Old Thing Back (feat. Ja Rule and Ralph Tresvant),67,321.6,True,2015-02-17,single,0.805,0.858,0,-3.067,1,0.105,0.194,7.89e-06,0.256,0.523,97.033,4
265,4GIsskMpViPkt0uzPJTJSp,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster",The Notorious B.I.G.,Duets: The Final Chapter,66,286.2,True,2005-12-13,album,0.833,0.628,2,-7.041,1,0.141,0.0949,1.6e-06,0.282,0.645,106.328,4
266,2KFg8kjYy0rYjWsXGhEQHN,Who Shot Ya? - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),66,319.4,True,1994-09-13,album,0.831,0.682,7,-5.697,1,0.238,0.256,0.0,0.494,0.6,91.771,4
267,19FsxX4RthRMZGfXkImdCb,Notorious Thugs - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),65,366.9,True,1997-03-04,album,0.704,0.873,11,-4.057,0,0.144,0.121,5.12e-06,0.24,0.742,154.914,4
268,1xIxMz1sNQ4b6svH1GuTtF,Gimme the Loot - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),64,285.9,True,1994-09-13,album,0.721,0.662,7,-8.136,1,0.403,0.0888,0.0,0.178,0.68,94.191,4
269,6jCGzZn0gFeRlbqdaJhw6T,Party and Bullshit - 2008 Remaster,The Notorious B.I.G.,NOTORIOUS Music From and Inspired by the Original Motion Picture,64,217.0,True,2009-01-13,compilation,0.433,0.862,1,-3.89,0,0.412,0.193,0.0,0.604,0.722,200.817,4
270,4VCbgIdr8ptegWeJpqLVHH,Love All (with JAY-Z),JAY-Z,Certified Lover Boy,86,228.5,True,2021-09-03,album,0.73,0.576,2,-5.442,1,0.287,0.354,3.59e-05,0.15,0.155,92.131,4
271,4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,JAY-Z,Watch The Throne (Deluxe),80,219.3,True,2011-08-08,album,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,4
272,2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,JAY-Z,The Blueprint 3,79,276.9,True,2009-09-08,album,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,4
273,5sNESr6pQfIhL3krM8CtZn,Numb / Encore,JAY-Z,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,75,205.7,True,2004-11-30,single,0.687,0.793,2,-4.254,1,0.166,0.0603,0.0,0.582,0.751,107.045,4
274,7LR85XLWw2yXqKBSI5brbG,Run This Town,JAY-Z,The Blueprint 3,72,267.5,True,2009-09-08,album,0.632,0.924,1,-1.802,1,0.29,0.281,0.0,0.263,0.441,86.844,4
275,3Osd3Yf8K73aj4ySn6LrvK,No Church In The Wild,JAY-Z,Watch The Throne (Deluxe),72,272.5,True,2011-08-08,album,0.654,0.75,8,-7.509,0,0.105,0.246,0.0178,0.167,0.557,92.78,4
276,6vegnfDS8DAEaCqWaPYGPy,Otis,JAY-Z,Watch The Throne (Deluxe),69,178.2,True,2011-08-08,album,0.754,0.631,7,-4.751,0,0.307,0.552,0.0,0.5,0.432,94.577,4
277,7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',JAY-Z,Volume. 3... Life and Times of S. Carter,67,283.1,True,1999-12-28,album,0.88,0.814,11,-6.307,0,0.14,0.168,0.00672,0.0584,0.942,138.083,4
278,5Tl0HJvynZtKdSUMKbFVVX,Hard Knock Life (Ghetto Anthem),JAY-Z,Vol.2 ... Hard Knock Life,66,238.5,True,1998-11-29,album,0.884,0.679,10,-5.857,0,0.282,0.0957,0.00209,0.0289,0.591,76.993,4
279,1gT5TGwbkkkUliNzHRIGi1,4:44,JAY-Z,4:44,65,284.5,True,2017-07-07,album,0.261,0.852,9,-4.965,1,0.158,0.139,4.26e-05,0.477,0.431,177.997,4
280,650OeHTLxZAQmb4aEbGmaA,Good Goodbye (feat. Pusha T and Stormzy),Pusha-T,One More Light,62,211.4,False,2017-05-19,album,0.697,0.84,9,-4.602,0,0.054,0.106,0.0,0.748,0.452,128.034,4
281,3DzlR0kXE6shimFVhSwI4A,Trouble on My Mind,Pusha-T,Fear of God II: Let Us Pray,62,212.5,True,2001,album,0.655,0.794,1,-6.113,0,0.367,0.0935,3.57e-05,0.383,0.608,172.106,4
282,7iEoaTyBCqLaAwJnOP1BTn,The Games We Play,Pusha-T,DAYTONA,60,166.1,True,2018-05-25,album,0.694,0.796,5,-3.696,1,0.198,0.0713,0.0163,0.096,0.592,78.033,4
283,51mK2xGop7WMDVeuHLvhWP,Don't Like.1 - Album Version (Edited),Pusha-T,Kanye West Presents Good Music Cruel Summer,47,282.9,False,2012-01-01,album,0.499,0.604,2,-5.443,1,0.296,0.00708,0.0,0.113,0.626,132.069,4
284,6bGwKHXHNLmTy6yt147FPh,If You Know You Know,Pusha-T,DAYTONA,58,202.1,True,2018-05-25,album,0.46,0.697,6,-5.954,0,0.325,0.0186,0.0,0.362,0.701,153.426,4
285,1b6rmL3VXBgYTbn61kM8wT,Drug Dealers Anonymous,Pusha-T,Drug Dealers Anonymous,57,253.8,True,2016-06-23,single,0.558,0.864,11,-5.1,1,0.43,0.318,0.0,0.123,0.474,152.804,4
286,4nwxCitFgnLugXCl0JFNTJ,Sweet Serenade,Pusha-T,My Name Is My Name,55,219.3,True,2013-10-31,album,0.722,0.702,7,-6.688,1,0.347,0.0127,0.0051,0.384,0.424,150.056,4
287,2BuBXn15gj4MNYZydyWgrk,Come Back Baby,Pusha-T,DAYTONA,54,206.7,True,2018-05-25,album,0.874,0.485,0,-3.026,1,0.171,0.0487,0.0,0.299,0.322,92.001,4
288,4LKSaRoKNnlpKXTT663BrT,Santeria,Pusha-T,DAYTONA,54,176.0,True,2018-05-25,album,0.621,0.678,8,-4.104,1,0.197,0.142,0.0,0.098,0.0883,88.677,4
289,7aK5rlTVxSgcqShPMI1TTH,Nosetalgia,Pusha-T,My Name Is My Name,53,216.1,True,2013-10-31,album,0.529,0.78,5,-3.932,1,0.326,0.0255,0.0,0.14,0.711,80.018,4
290,7umZiitjVsEjMQ6HNddpUI,Love Is Only a Feeling,Joey Bada$$,Love Is Only a Feeling,78,152.0,True,2017-07-06,single,0.629,0.676,1,-7.088,0,0.191,0.53,0.000325,0.701,0.497,90.377,4
291,4PnNzWe1LJoAMD5j5RHpI0,DEVASTATED,Joey Bada$$,ALL-AMERIKKKAN BADA$$,70,207.1,True,2017-04-07,album,0.812,0.628,10,-6.164,0,0.0682,0.0634,0.0,0.254,0.485,123.004,4
292,3gJDgenxLephg09x86IxPs,TEMPTATION,Joey Bada$$,ALL-AMERIKKKAN BADA$$,68,244.2,True,2017-04-07,album,0.775,0.707,10,-5.339,0,0.152,0.397,0.0,0.874,0.78,104.979,4
293,4pNT8XTKWb2vhcsqwzdXCT,Survival Tactics,Joey Bada$$,1999,66,202.8,True,2012-06-12,album,0.53,0.843,1,-2.271,1,0.39,0.428,0.0,0.164,0.919,199.946,4
294,5MvCurNMpM3WCCSs40cd37,327,Joey Bada$$,Pray for Paris,64,349.0,True,2020-04-17,album,0.42,0.701,1,-7.582,0,0.339,0.832,0.0,0.103,0.671,79.716,4
295,7dFGkZbmm6cVlI28bfMaWE,Righteous Minds,Joey Bada$$,1999,62,224.0,True,2012-06-12,album,0.809,0.638,8,-5.646,0,0.28,0.262,0.0,0.453,0.608,94.893,4
296,23bOfmnZiN42pB1frXNyak,Paper Trail$,Joey Bada$$,B4.DA.$$,61,194.7,True,2015-01-20,album,0.548,0.829,1,-4.103,0,0.285,0.339,0.0,0.537,0.452,93.62,4
297,64Dy3qJDCFug6CySbswdbO,Shine,Joey Bada$$,The Light Pack,61,171.9,True,2020-07-17,single,0.447,0.619,10,-4.301,0,0.25,0.0851,0.0,0.0965,0.468,78.57,1
298,3AM2ihc5RFzbC47eCpTg2I,Waves,Joey Bada$$,1999,58,211.6,True,2012-06-12,album,0.733,0.912,8,-3.239,0,0.223,0.223,0.0,0.206,0.888,89.947,4
299,5jJYJthaXUdkHKmiS6TuXe,Distance (feat. Issa Gold & Erick The Architect),Joey Bada$$,Escape From New York,56,133.1,True,2019-05-24,album,0.784,0.606,2,-7.726,1,0.125,0.003,0.0,0.101,0.267,118.965,4
300,5dqrgmHHBuUzwYKBXJuIm0,Like I Ain't,Tech N9ne,N9NA,65,222.9,True,2019-04-19,album,0.97,0.71,4,-5.262,0,0.195,0.393,0.0,0.138,0.777,116.03,4
301,0I0wn4G67txQwENcmRH3d6,Caribou Lou,Tech N9ne,Everready,62,271.8,True,2006,album,0.784,0.815,1,-2.703,1,0.298,0.127,0.0,0.0758,0.559,178.119,4
302,5buj0D6E7rCRFi3xV9STYo,Red Kingdom,Tech N9ne,Red Kingdom,62,141.7,False,2019-09-11,single,0.804,0.666,9,-5.41,0,0.0646,0.366,0.0,0.106,0.32,100.042,4
303,0kIHfcHGFGm5xb0dSlKEdp,Hood Go Crazy,Tech N9ne,Special Effects,62,225.0,True,2015-05-04,album,0.912,0.644,11,-6.63,1,0.288,0.00714,0.0,0.107,0.492,95.999,4
304,3kW5Rq9AIL0QQuYTSKNkQw,Erbody But Me,Tech N9ne,The Storm (Deluxe Edition),61,197.1,True,2016-12-09,album,0.823,0.705,10,-4.73,0,0.282,0.0274,0.0,0.0919,0.836,186.12,4
305,1JTZqN0snbMSNtp59zveTs,Am I A Psycho,Tech N9ne,All 6's And 7's,58,244.3,True,2011-06-07,album,0.703,0.776,9,-3.409,1,0.304,0.0108,0.0,0.74,0.541,82.466,4
306,2ZaWL12apL7wmNPuJMlny4,The Beast,Tech N9ne,Everready,58,219.6,True,2006,album,0.703,0.909,5,-4.205,0,0.46,0.287,0.0,0.401,0.777,204.208,4
307,7L3YDa0Fd8pmzpAyu6EKOS,Fragile,Tech N9ne,Something Else,57,236.4,True,2013-07-30,album,0.715,0.468,2,-7.664,0,0.147,0.0994,0.0,0.125,0.673,194.902,3
308,2Lo2BWhhlZSJds2yBhxoet,Worldwide Choppers,Tech N9ne,All 6's And 7's,57,326.4,True,2011-06-07,album,0.746,0.853,1,-4.452,1,0.13,0.00285,0.0,0.376,0.362,130.028,4
309,33MpATo5CCG2ennj6LAlYq,Speedom (Wwc2),Tech N9ne,Special Effects,56,295.3,True,2015-05-04,album,0.708,0.934,10,-3.512,0,0.133,0.11,0.0,0.27,0.736,130.091,4
310,63BZE2xuMQassYSlfNM0FE,Be11a Ciao,Hopsin,Be11a Ciao,61,243.4,True,2021-05-17,single,0.723,0.802,1,-7.063,1,0.292,0.361,0.0,0.339,0.515,132.972,4
311,6FV7RivrHzOwu6SkLRRYmY,You Should've Known,Hopsin,You Should've Known,61,194.2,False,2019-01-28,single,0.766,0.525,1,-10.217,1,0.192,0.182,3.56e-06,0.106,0.324,137.077,4
312,6DLlxJucyETo8X4YPVIAz7,Kumbaya,Hopsin,Kumbaya,60,244.8,True,2020-06-09,single,0.826,0.863,11,-5.882,1,0.331,0.34,0.0,0.0696,0.621,112.037,4
313,7dDLHlyZJBqEWSndlPWyCT,Ill Mind of Hopsin 5,Hopsin,Ill Mind of Hopsin 5 - Single,60,289.0,True,2012-07-17,single,0.737,0.707,1,-11.113,1,0.448,0.514,0.0,0.393,0.561,98.121,4
314,6IY2y3kjjLaNbxW4GLiYQR,Ill Mind of Hopsin 8,Hopsin,Ill Mind of Hopsin 8,58,390.0,True,2016-06-01,single,0.743,0.787,5,-4.863,0,0.348,0.403,0.0,0.0553,0.71,126.98,4
315,0pdT2HQxxKGZdSoA6ORuVx,Alone With Me,Hopsin,Alone With Me,58,261.0,True,2021-03-22,single,0.665,0.724,1,-6.292,0,0.247,0.125,0.0,0.0701,0.639,89.377,4
316,5Es5pG548uc04wSlpBKlUN,Picasso,Hopsin,Picasso,56,197.9,True,2019-05-08,single,0.606,0.795,2,-6.619,1,0.426,0.31,0.0,0.272,0.608,165.212,4
317,2HLQeFGlRplpeMmHWBbpx5,Not Like You,Hopsin,Not Like You,56,190.6,True,2021-07-05,single,0.725,0.562,4,-9.186,0,0.109,0.694,0.0,0.125,0.304,135.921,4
318,2fpzSINgTCbf4sS7LH39G5,Sag My Pants,Hopsin,Raw,54,219.1,True,2010-11-19,album,0.871,0.567,2,-9.264,1,0.364,0.171,0.0,0.0551,0.794,97.422,4
319,0w1uGsI3cjP7xSX97XrvQo,Ill Mind of Hopsin 9,Hopsin,No Shame,53,298.0,True,2017-11-24,album,0.585,0.771,10,-8.628,0,0.358,0.482,6.73e-06,0.176,0.375,84.509,4
320,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,17,84,119.1,True,2017-08-25,album,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,4
321,3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,XXXTENTACION,17,83,95.5,True,2017-08-25,album,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,4
322,2ZRo7axmMPeSVUvDbGkJah,Hope,XXXTENTACION,?,83,110.9,True,2018-03-16,album,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,4
323,3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,?,83,166.6,True,2018-03-16,album,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4
324,0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,?,82,135.1,True,2018-03-16,album,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,4
325,7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),XXXTENTACION,17,81,146.5,True,2017-08-25,album,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,4
326,7floNISpH8VF4z4459Qo18,Look At Me!,XXXTENTACION,Look At Me!,81,126.3,True,2017-02-20,single,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,4
327,7AFASza1mXqntmGtbxXprO,changes,XXXTENTACION,?,80,121.9,False,2018-03-16,album,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,4
328,4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,XXXTENTACION,"Come Over When You're Sober, Pt. 2",80,196.4,True,2018-11-09,album,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,4
329,4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am I so in love),XXXTENTACION,?,79,160.2,True,2018-03-16,album,0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,4
330,2BcMwX1MPV6ZHP4tUT9uq6,Knife Talk (with 21 Savage ft. Project Pat),21 Savage,Certified Lover Boy,90,243.0,True,2021-09-03,album,0.849,0.424,5,-9.579,0,0.324,0.0635,0.0,0.0834,0.153,145.887,4
331,1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),21 Savage,The Off-Season,80,218.8,True,2021-05-14,album,0.597,0.587,7,-7.026,0,0.137,0.0622,0.0,0.214,0.0753,140.021,4
332,2fQrGHiQOvpL9UgPvtYy6G,Bank Account,21 Savage,Issa Album,77,220.3,True,2017-09-23,album,0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016,4
333,5SWnsxjhdcEDc7LJjq9UHk,Runnin,21 Savage,SAVAGE MODE II,77,195.9,True,2020-10-02,album,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,4
334,2t8yVaLvJ0RenpXUIAC52d,a lot,21 Savage,i am > i was,77,288.6,True,2018-12-21,album,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,4
335,4Q34FP1AT7GEl9oLgNtiWj,Mr. Right Now (feat. Drake),21 Savage,SAVAGE MODE II,74,193.8,True,2020-10-02,album,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,4
336,50a8bKqlwDEqeiEknrzkTO,ball w/o you,21 Savage,i am > i was,74,195.0,True,2018-12-21,album,0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994,4
337,1cEhrSF6EylAEqdhUGuNpX,LET IT GO (feat. Justin Bieber & 21 Savage),21 Savage,KHALED KHALED,73,165.5,True,2021-04-30,album,0.877,0.444,8,-7.547,1,0.172,0.24,0.0,0.169,0.658,129.06,4
338,3ruoIF2UnoXdzK8mR61ebq,Rich Nigga Shit (feat. Young Thug),21 Savage,SAVAGE MODE II,73,190.3,True,2020-10-02,album,0.825,0.733,1,-5.625,0,0.0969,0.349,0.0,0.112,0.62,97.974,4
339,2qh4lSMXnvve7ye2GYLTwv,Opp Stoppa (feat. 21 Savage),21 Savage,VISIONLAND,64,135.4,False,2021-03-25,album,0.838,0.311,0,-5.221,1,0.132,0.00424,0.0,0.169,0.303,78.015,4
340,1eCTQhsNA31FcwyNcJcf86,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",RxseBoy,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",67,156.2,False,2020-08-13,single,0.702,0.616,6,-4.903,1,0.326,0.686,0.0,0.145,0.507,80.482,4
341,1DoECePnMuLtpLQSCZqwtK,ill come back to you (feat. Sarcastic Sounds & Rxseboy),RxseBoy,poems of the past,65,134.9,False,2020-05-29,single,0.652,0.483,8,-9.964,0,0.291,0.658,0.0,0.393,0.372,75.987,4
342,3UkPmK7Sk0wuLXzVnQihva,Memory,RxseBoy,Memory,63,134.6,True,2020-05-11,single,0.748,0.694,1,-7.616,1,0.0861,0.0616,0.000167,0.331,0.197,115.044,4
343,2L2mNkEWo818IE4fKbnP0O,Would Look Perfect,RxseBoy,Letter's You Never Received,62,149.0,False,2019-07-18,single,0.788,0.537,9,-4.966,0,0.107,0.844,0.0,0.117,0.434,85.03,4
344,3X4sErWRnQCmhhZMGv6r51,When We Were 16,RxseBoy,When We Were 16,61,195.7,True,2019-10-06,single,0.764,0.296,8,-14.544,0,0.269,0.923,0.00141,0.168,0.231,103.075,4
345,2U8tH2LXMh5EQvI6oBhSHJ,Are You Okay?,RxseBoy,Are You Okay?,61,220.4,True,2020-01-30,single,0.798,0.613,6,-9.037,1,0.204,0.363,0.0,0.762,0.229,97.013,4
346,5O6QAX1oI4iktfXP8HAmgi,the way that you see me (feat. Ayleen Valentine),RxseBoy,the way that you see me (feat. Ayleen Valentine),60,182.4,False,2021-02-19,single,0.548,0.341,0,-11.667,0,0.397,0.708,0.0,0.121,0.34,71.573,4
347,0tW3SDJmTyS3is8QXQ4z1q,I'm So Good at Lying (feat. Powfu & Thomas Reid),RxseBoy,I'm So Good at Lying (feat. Powfu & Thomas Reid),60,134.5,False,2021-08-20,single,0.864,0.564,0,-8.54,1,0.059,0.399,0.000746,0.397,0.401,134.983,4
348,1TYF5FyxFXC6bM2VOuNWhV,Laying on my porch while we watch the world end.,RxseBoy,Laying on my porch while we watch the world end.,60,200.6,False,2020-01-10,single,0.664,0.399,6,-11.661,1,0.0743,0.791,0.0,0.116,0.424,133.904,4
349,50HURWGNsCiJw4qFDQu40X,the day i died,RxseBoy,the day i died,57,134.0,False,2020-02-28,single,0.59,0.443,11,-11.408,1,0.0466,0.726,6.11e-06,0.387,0.198,120.025,4
350,2LNMhZ3YijTO7USmqjgJfG,CLOUT COBAIN | CLOUT CO13A1N,Denzel Curry,TA13OO,66,231.3,True,2018-07-27,album,0.794,0.448,10,-4.771,0,0.0539,0.591,0.0,0.109,0.588,120.055,4
351,2QbGvQssb0VLLS4x5NOmyJ,RICKY,Denzel Curry,ZUU,66,147.9,True,2019-05-31,album,0.776,0.562,9,-6.901,1,0.363,0.0399,0.0,0.138,0.521,169.03,4
352,6R0GRYk2vs2XuBVemYK5YZ,Ultimate,Denzel Curry,Ultimate,66,190.0,True,2015-01-01,single,0.493,0.826,9,-3.106,1,0.311,0.095,3.42e-06,0.252,0.75,112.865,4
353,5LghBGmNUUwI2BvX2boIdK,Bruuuh (with Denzel Curry) - Remix,Denzel Curry,Bruuuh (with Denzel Curry) [Remix],64,206.4,True,2021-02-05,single,0.813,0.621,9,-9.273,1,0.209,0.0144,4.03e-05,0.0793,0.377,112.101,4
354,3Sj4lCOlYVeHpkvuc9W5Vn,Tokyo Drifting,Denzel Curry,Dreamland (+ Bonus Levels),58,216.8,True,2020-08-06,album,0.715,0.438,8,-9.874,0,0.0575,0.12,0.000139,0.107,0.418,128.905,4
355,091n9MH1VUepOdhnv7SLci,The Game,Denzel Curry,The Game,62,164.9,True,2021-08-13,single,0.736,0.71,7,-6.038,1,0.317,0.0167,0.0,0.133,0.572,82.451,4
356,6Gul0FnIbrDUjpL58kB9gX,Sangria (feat. Denzel Curry),Denzel Curry,Beautiful Havoc,61,126.0,True,2020-10-30,album,0.883,0.673,6,-8.089,0,0.3,0.057,2.8e-05,0.13,0.507,100.022,4
